order_id,store_id,product_id,quantity,order_date,status
ORD-47108,STORE-0213,PROD-03894,16,2026-07-18,cancelled
ORD-47109,STORE-0209,PROD-03277,32,2026-05-03,cancelled
ORD-47110,STORE-0217,PROD-03956,26,2026-07-12,pending
ORD-47111,STORE-0152,PROD-03327,46,2026-04-14,pending
ORD-47112,STORE-0222,PROD-04419,18,2026-01-28,delivered
ORD-47113,STORE-0467,PROD-03903,20,2026-04-15,delivered
ORD-47114,STORE-0067,PROD-02587,17,2026-06-16,pending
ORD-47115,STORE-0026,PROD-03990,30,2026-08-09,shipped
ORD-47116,STORE-0102,PROD-04753,47,2026-04-21,delivered
ORD-47117,STORE-0447,PROD-01533,2,2026-04-06,delivered
ORD-47118,STORE-0218,PROD-03514,20,2026-05-17,shipped
ORD-47119,STORE-0194,PROD-00603,37,2026-08-25,shipped
ORD-47120,STORE-0163,PROD-04704,19,2026-08-03,shipped
ORD-47121,STORE-0153,PROD-01411,37,2026-04-26,cancelled
ORD-47122,STORE-0341,PROD-02776,24,2026-08-07,pending
ORD-47123,STORE-0083,PROD-02190,12,2026-08-19,shipped
ORD-47124,STORE-0341,PROD-03382,10,2026-07-27,cancelled
ORD-47125,STORE-0342,PROD-01415,6,2026-05-05,shipped
ORD-47126,STORE-0329,PROD-00460,16,2026-02-18,pending
ORD-47127,STORE-0413,PROD-02408,50,2026-05-10,cancelled
ORD-47128,STORE-0496,PROD-02447,4,2026-01-13,delivered
ORD-47129,STORE-0361,PROD-02137,10,2026-03-15,delivered
ORD-47130,STORE-0392,PROD-02829,31,2026-08-28,delivered
ORD-47131,STORE-0225,PROD-02559,3,2026-04-16,delivered
ORD-47132,STORE-0438,PROD-01195,25,2026-03-26,delivered
ORD-47133,STORE-0181,PROD-01859,33,2026-02-21,pending
ORD-47134,STORE-0156,PROD-01110,41,2026-02-03,cancelled
ORD-47135,STORE-0354,PROD-01391,48,2026-05-05,shipped
ORD-47136,STORE-0483,PROD-00367,26,2026-07-05,shipped
ORD-47137,STORE-0417,PROD-00502,44,2026-05-04,shipped
ORD-47138,STORE-0464,PROD-00821,20,2026-04-06,cancelled
ORD-47139,STORE-0203,PROD-00166,42,2026-08-26,delivered
ORD-47140,STORE-0051,PROD-03020,32,2026-01-24,shipped
ORD-47141,STORE-0300,PROD-01502,37,2026-01-08,shipped
ORD-47142,STORE-0352,PROD-00208,23,2026-06-26,delivered
ORD-47143,STORE-0089,PROD-04480,34,2026-03-19,delivered
ORD-47144,STORE-0126,PROD-00032,23,2026-03-10,pending
ORD-47145,STORE-0226,PROD-03562,18,2026-06-19,delivered
ORD-47146,STORE-0310,PROD-04837,20,2026-07-27,cancelled
ORD-47147,STORE-0222,PROD-03512,43,2026-07-23,shipped
ORD-47148,STORE-0390,PROD-01167,45,2026-04-07,cancelled
ORD-47149,STORE-0184,PROD-02741,46,2026-07-18,pending
ORD-47150,STORE-0348,PROD-01333,41,2026-03-04,cancelled
ORD-47151,STORE-0391,PROD-00087,32,2026-06-07,pending
ORD-47152,STORE-0413,PROD-03984,48,2026-01-15,delivered
ORD-47153,STORE-0221,PROD-03381,7,2026-02-06,pending
ORD-47154,STORE-0424,PROD-01743,26,2026-08-09,cancelled
ORD-47155,STORE-0042,PROD-03658,27,2026-06-22,pending
ORD-47156,STORE-0149,PROD-03425,7,2026-03-08,pending
ORD-47157,STORE-0194,PROD-02308,32,2026-01-26,shipped
ORD-47158,STORE-0358,PROD-02472,6,2026-02-15,cancelled
ORD-47159,STORE-0055,PROD-04203,48,2026-07-07,pending
ORD-47160,STORE-0358,PROD-02510,6,2026-06-12,delivered
ORD-47161,STORE-0346,PROD-04078,23,2026-01-09,cancelled
ORD-47162,STORE-0090,PROD-03567,30,2026-01-11,pending
ORD-47163,STORE-0409,PROD-03788,49,2026-02-12,shipped
ORD-47164,STORE-0313,PROD-04185,5,2026-03-27,delivered
ORD-47165,STORE-0069,PROD-01976,33,2026-05-28,shipped
ORD-47166,STORE-0037,PROD-02849,32,2026-01-23,shipped
ORD-47167,STORE-0226,PROD-01126,29,2026-02-11,delivered
ORD-47168,STORE-0061,PROD-00510,7,2026-03-07,delivered
ORD-47169,STORE-0006,PROD-04430,7,2026-04-22,shipped
ORD-47170,STORE-0194,PROD-04797,33,2026-02-25,cancelled
ORD-47171,STORE-0452,PROD-03331,1,2026-06-05,pending
ORD-47172,STORE-0130,PROD-00852,8,2026-06-28,shipped
ORD-47173,STORE-0193,PROD-02988,22,2026-07-18,pending
ORD-47174,STORE-0491,PROD-02208,3,2026-01-07,cancelled
ORD-47175,STORE-0165,PROD-03297,17,2026-01-12,pending
ORD-47176,STORE-0239,PROD-03806,41,2026-04-21,pending
ORD-47177,STORE-0241,PROD-04336,18,2026-01-22,cancelled
ORD-47178,STORE-0271,PROD-02711,7,2026-06-17,delivered
ORD-47179,STORE-0386,PROD-02110,23,2026-08-13,shipped
ORD-47180,STORE-0082,PROD-01237,15,2026-08-21,pending
ORD-47181,STORE-0255,PROD-03416,46,2026-05-28,cancelled
ORD-47182,STORE-0484,PROD-03889,16,2026-04-15,pending
ORD-47183,STORE-0315,PROD-04906,39,2026-01-08,delivered
ORD-47184,STORE-0259,PROD-03177,14,2026-02-26,cancelled
ORD-47185,STORE-0222,PROD-02288,18,2026-02-24,shipped
ORD-47186,STORE-0243,PROD-03972,9,2026-04-15,delivered
ORD-47187,STORE-0385,PROD-01504,50,2026-07-13,delivered
ORD-47188,STORE-0258,PROD-00600,18,2026-07-20,delivered
ORD-47189,STORE-0140,PROD-00321,17,2026-02-02,delivered
ORD-47190,STORE-0472,PROD-02035,4,2026-08-12,delivered
ORD-47191,STORE-0245,PROD-03759,10,2026-03-09,shipped
ORD-47192,STORE-0499,PROD-01800,28,2026-06-27,shipped
ORD-47193,STORE-0231,PROD-00686,41,2026-06-04,pending
ORD-47194,STORE-0042,PROD-03682,49,2026-02-25,cancelled
ORD-47195,STORE-0487,PROD-00041,1,2026-02-17,pending
ORD-47196,STORE-0005,PROD-00719,44,2026-06-28,shipped
ORD-47197,STORE-0101,PROD-01206,31,2026-01-25,delivered
ORD-47198,STORE-0470,PROD-02159,40,2026-08-12,pending
ORD-47199,STORE-0283,PROD-02311,26,2026-05-17,pending
ORD-47200,STORE-0187,PROD-00692,4,2026-01-21,delivered
ORD-47201,STORE-0482,PROD-04263,28,2026-06-16,shipped
ORD-47202,STORE-0254,PROD-00466,19,2026-01-05,pending
ORD-47203,STORE-0336,PROD-01790,33,2026-06-13,pending
ORD-47204,STORE-0367,PROD-03473,34,2026-04-22,delivered
ORD-47205,STORE-0221,PROD-02262,41,2026-02-25,shipped
ORD-47206,STORE-0443,PROD-03789,25,2026-04-25,delivered
ORD-47207,STORE-0459,PROD-04183,46,2026-07-25,delivered
ORD-47208,STORE-0403,PROD-02719,29,2026-07-08,pending
ORD-47209,STORE-0167,PROD-02066,1,2026-01-21,shipped
ORD-47210,STORE-0321,PROD-02119,12,2026-08-07,delivered
ORD-47211,STORE-0210,PROD-04755,26,2026-06-18,cancelled
ORD-47212,STORE-0077,PROD-03887,39,2026-01-22,cancelled
ORD-47213,STORE-0260,PROD-02335,28,2026-06-07,cancelled
ORD-47214,STORE-0361,PROD-03699,41,2026-02-02,pending
ORD-47215,STORE-0352,PROD-00334,26,2026-05-18,cancelled
ORD-47216,STORE-0475,PROD-00879,48,2026-03-15,pending
ORD-47217,STORE-0143,PROD-02281,43,2026-05-28,pending
ORD-47218,STORE-0160,PROD-02293,37,2026-04-04,delivered
ORD-47219,STORE-0447,PROD-01748,4,2026-04-21,pending
ORD-47220,STORE-0117,PROD-00323,6,2026-08-03,delivered
ORD-47221,STORE-0142,PROD-04883,45,2026-01-13,cancelled
ORD-47222,STORE-0459,PROD-04348,16,2026-07-20,shipped
ORD-47223,STORE-0168,PROD-02017,26,2026-08-28,pending
ORD-47224,STORE-0475,PROD-00913,26,2026-03-17,pending
ORD-47225,STORE-0424,PROD-00890,17,2026-05-14,shipped
ORD-47226,STORE-0439,PROD-00696,26,2026-04-19,pending
ORD-47227,STORE-0271,PROD-03248,10,2026-01-15,cancelled
ORD-47228,STORE-0034,PROD-03994,45,2026-01-21,pending
ORD-47229,STORE-0377,PROD-01710,39,2026-03-14,cancelled
ORD-47230,STORE-0456,PROD-04757,17,2026-02-04,delivered
ORD-47231,STORE-0009,PROD-03304,50,2026-03-25,delivered
ORD-47232,STORE-0280,PROD-01971,28,2026-06-19,cancelled
ORD-47233,STORE-0276,PROD-02491,47,2026-04-07,pending
ORD-47234,STORE-0434,PROD-02834,1,2026-07-05,delivered
ORD-47235,STORE-0364,PROD-02600,24,2026-06-04,pending
ORD-47236,STORE-0031,PROD-04936,23,2026-06-16,shipped
ORD-47237,STORE-0132,PROD-04432,20,2026-04-17,cancelled
ORD-47238,STORE-0061,PROD-02467,38,2026-05-11,pending
ORD-47239,STORE-0084,PROD-02225,12,2026-01-26,shipped
ORD-47240,STORE-0296,PROD-04145,3,2026-01-10,shipped
ORD-47241,STORE-0303,PROD-04724,17,2026-08-22,cancelled
ORD-47242,STORE-0025,PROD-00161,49,2026-04-19,shipped
ORD-47243,STORE-0448,PROD-01761,28,2026-08-21,shipped
ORD-47244,STORE-0112,PROD-00388,13,2026-07-22,pending
ORD-47245,STORE-0259,PROD-00179,35,2026-03-13,cancelled
ORD-47246,STORE-0012,PROD-00530,14,2026-05-26,pending
ORD-47247,STORE-0346,PROD-03597,1,2026-04-04,shipped
ORD-47248,STORE-0298,PROD-02476,6,2026-06-05,cancelled
ORD-47249,STORE-0010,PROD-01728,39,2026-07-21,shipped
ORD-47250,STORE-0246,PROD-04070,47,2026-08-12,pending
ORD-47251,STORE-0482,PROD-02256,34,2026-01-21,delivered
ORD-47252,STORE-0323,PROD-04692,38,2026-07-17,delivered
ORD-47253,STORE-0060,PROD-00004,40,2026-01-12,cancelled
ORD-47254,STORE-0258,PROD-03951,20,2026-07-15,pending
ORD-47255,STORE-0097,PROD-02884,41,2026-02-08,shipped
ORD-47256,STORE-0224,PROD-04116,9,2026-06-13,pending
ORD-47257,STORE-0443,PROD-04558,10,2026-02-27,cancelled
ORD-47258,STORE-0294,PROD-00022,13,2026-01-24,cancelled
ORD-47259,STORE-0480,PROD-04749,50,2026-04-08,cancelled
ORD-47260,STORE-0311,PROD-01666,25,2026-01-04,delivered
ORD-47261,STORE-0494,PROD-00271,45,2026-02-15,cancelled
ORD-47262,STORE-0133,PROD-01117,41,2026-01-18,pending
ORD-47263,STORE-0088,PROD-00131,7,2026-02-25,shipped
ORD-47264,STORE-0292,PROD-00825,20,2026-03-05,pending
ORD-47265,STORE-0443,PROD-04103,23,2026-07-06,delivered
ORD-47266,STORE-0281,PROD-03274,14,2026-08-16,delivered
ORD-47267,STORE-0275,PROD-04124,29,2026-04-23,delivered
ORD-47268,STORE-0317,PROD-00013,12,2026-07-25,cancelled
ORD-47269,STORE-0487,PROD-04143,48,2026-08-01,pending
ORD-47270,STORE-0164,PROD-00964,9,2026-03-07,pending
ORD-47271,STORE-0392,PROD-01730,10,2026-05-14,delivered
ORD-47272,STORE-0448,PROD-02722,23,2026-08-17,pending
ORD-47273,STORE-0417,PROD-02590,2,2026-04-03,delivered
ORD-47274,STORE-0141,PROD-00311,15,2026-02-03,pending
ORD-47275,STORE-0014,PROD-02258,24,2026-06-03,pending
ORD-47276,STORE-0083,PROD-00887,37,2026-06-04,delivered
ORD-47277,STORE-0440,PROD-00114,7,2026-06-25,shipped
ORD-47278,STORE-0090,PROD-04088,6,2026-01-20,cancelled
ORD-47279,STORE-0413,PROD-02440,14,2026-04-15,delivered
ORD-47280,STORE-0186,PROD-00597,47,2026-04-05,pending
ORD-47281,STORE-0110,PROD-00923,31,2026-01-09,delivered
ORD-47282,STORE-0078,PROD-00129,1,2026-06-01,shipped
ORD-47283,STORE-0018,PROD-01078,21,2026-06-26,pending
ORD-47284,STORE-0004,PROD-02239,46,2026-05-20,delivered
ORD-47285,STORE-0423,PROD-04620,14,2026-07-17,cancelled
ORD-47286,STORE-0313,PROD-01690,10,2026-05-19,pending
ORD-47287,STORE-0249,PROD-02664,16,2026-04-24,delivered
ORD-47288,STORE-0125,PROD-03892,14,2026-08-05,shipped
ORD-47289,STORE-0338,PROD-02552,44,2026-07-25,shipped
ORD-47290,STORE-0320,PROD-02358,30,2026-08-16,pending
ORD-47291,STORE-0174,PROD-03365,2,2026-07-11,pending
ORD-47292,STORE-0125,PROD-04270,18,2026-07-21,shipped
ORD-47293,STORE-0087,PROD-02798,32,2026-04-26,cancelled
ORD-47294,STORE-0035,PROD-04556,46,2026-01-27,shipped
ORD-47295,STORE-0338,PROD-00846,16,2026-08-21,pending
ORD-47296,STORE-0433,PROD-01174,46,2026-04-15,shipped
ORD-47297,STORE-0285,PROD-02721,11,2026-04-19,delivered
ORD-47298,STORE-0280,PROD-04150,19,2026-02-26,cancelled
ORD-47299,STORE-0115,PROD-04226,20,2026-05-23,shipped
ORD-47300,STORE-0368,PROD-03319,13,2026-05-04,pending
ORD-47301,STORE-0194,PROD-02201,45,2026-04-11,cancelled
ORD-47302,STORE-0280,PROD-02630,1,2026-03-09,pending
ORD-47303,STORE-0101,PROD-04895,31,2026-07-10,cancelled
ORD-47304,STORE-0312,PROD-04377,6,2026-01-28,shipped
ORD-47305,STORE-0172,PROD-02089,33,2026-06-13,delivered
ORD-47306,STORE-0363,PROD-01608,24,2026-02-06,delivered
ORD-47307,STORE-0259,PROD-01736,23,2026-08-03,pending
ORD-47308,STORE-0255,PROD-04177,40,2026-06-20,pending
ORD-47309,STORE-0167,PROD-02372,2,2026-02-20,pending
ORD-47310,STORE-0007,PROD-03138,6,2026-06-02,shipped
ORD-47311,STORE-0037,PROD-02764,28,2026-03-16,delivered
ORD-47312,STORE-0321,PROD-01264,42,2026-08-27,cancelled
ORD-47313,STORE-0255,PROD-00479,12,2026-02-26,delivered
ORD-47314,STORE-0011,PROD-00720,19,2026-02-17,cancelled
ORD-47315,STORE-0109,PROD-01877,43,2026-07-13,shipped
ORD-47316,STORE-0066,PROD-01615,30,2026-07-02,delivered
ORD-47317,STORE-0080,PROD-04077,39,2026-04-20,shipped
ORD-47318,STORE-0455,PROD-02666,28,2026-02-08,cancelled
ORD-47319,STORE-0193,PROD-00402,20,2026-06-03,cancelled
ORD-47320,STORE-0180,PROD-02334,18,2026-02-13,pending
ORD-47321,STORE-0468,PROD-01698,28,2026-07-07,shipped
ORD-47322,STORE-0432,PROD-01279,39,2026-03-02,cancelled
ORD-47323,STORE-0478,PROD-04328,15,2026-01-15,cancelled
ORD-47324,STORE-0171,PROD-01821,38,2026-07-15,delivered
ORD-47325,STORE-0347,PROD-02398,1,2026-01-11,pending
ORD-47326,STORE-0121,PROD-02127,9,2026-06-07,cancelled
ORD-47327,STORE-0164,PROD-04655,30,2026-08-07,pending
ORD-47328,STORE-0462,PROD-00254,16,2026-01-11,shipped
ORD-47329,STORE-0328,PROD-00763,32,2026-01-16,shipped
ORD-47330,STORE-0470,PROD-00237,27,2026-03-22,cancelled
ORD-47331,STORE-0107,PROD-00374,2,2026-02-09,shipped
ORD-47332,STORE-0495,PROD-04338,5,2026-03-10,cancelled
ORD-47333,STORE-0007,PROD-03978,31,2026-02-04,shipped
ORD-47334,STORE-0059,PROD-00368,50,2026-08-13,pending
ORD-47335,STORE-0045,PROD-03812,14,2026-04-12,cancelled
ORD-47336,STORE-0394,PROD-04598,25,2026-02-04,pending
ORD-47337,STORE-0058,PROD-00715,39,2026-08-24,shipped
ORD-47338,STORE-0102,PROD-03055,35,2026-03-27,shipped
ORD-47339,STORE-0092,PROD-04976,4,2026-07-03,delivered
ORD-47340,STORE-0217,PROD-01313,44,2026-02-13,shipped
ORD-47341,STORE-0179,PROD-02199,38,2026-06-21,delivered
ORD-47342,STORE-0297,PROD-01500,20,2026-07-22,pending
ORD-47343,STORE-0330,PROD-03167,5,2026-01-02,delivered
ORD-47344,STORE-0166,PROD-01513,47,2026-08-04,pending
ORD-47345,STORE-0222,PROD-01495,6,2026-06-13,delivered
ORD-47346,STORE-0226,PROD-04889,3,2026-03-26,shipped
ORD-47347,STORE-0187,PROD-03194,37,2026-01-06,cancelled
ORD-47348,STORE-0365,PROD-01140,14,2026-01-16,cancelled
ORD-47349,STORE-0153,PROD-04652,5,2026-01-22,cancelled
ORD-47350,STORE-0220,PROD-01723,8,2026-01-05,shipped
ORD-47351,STORE-0243,PROD-02795,48,2026-02-10,pending
ORD-47352,STORE-0006,PROD-02146,10,2026-01-13,cancelled
ORD-47353,STORE-0377,PROD-00253,26,2026-08-14,shipped
ORD-47354,STORE-0146,PROD-03237,40,2026-02-22,delivered
ORD-47355,STORE-0031,PROD-01792,48,2026-04-12,cancelled
ORD-47356,STORE-0142,PROD-04051,44,2026-02-02,cancelled
ORD-47357,STORE-0208,PROD-03939,15,2026-08-11,shipped
ORD-47358,STORE-0203,PROD-02624,8,2026-07-12,shipped
ORD-47359,STORE-0059,PROD-01644,44,2026-03-08,delivered
ORD-47360,STORE-0193,PROD-00944,9,2026-01-05,pending
ORD-47361,STORE-0091,PROD-04537,46,2026-04-25,delivered
ORD-47362,STORE-0242,PROD-03232,8,2026-01-24,cancelled
ORD-47363,STORE-0430,PROD-01660,42,2026-05-04,delivered
ORD-47364,STORE-0108,PROD-03187,16,2026-05-11,shipped
ORD-47365,STORE-0047,PROD-01441,35,2026-03-02,cancelled
ORD-47366,STORE-0476,PROD-03074,18,2026-03-19,cancelled
ORD-47367,STORE-0359,PROD-00847,48,2026-06-22,delivered
ORD-47368,STORE-0492,PROD-01796,41,2026-05-14,cancelled
ORD-47369,STORE-0172,PROD-00631,37,2026-03-22,delivered
ORD-47370,STORE-0299,PROD-03994,19,2026-05-19,cancelled
ORD-47371,STORE-0052,PROD-03578,27,2026-08-09,delivered
ORD-47372,STORE-0115,PROD-04543,12,2026-02-03,cancelled
ORD-47373,STORE-0327,PROD-03795,1,2026-02-10,cancelled
ORD-47374,STORE-0459,PROD-00713,48,2026-05-22,cancelled
ORD-47375,STORE-0422,PROD-00381,36,2026-05-26,delivered
ORD-47376,STORE-0149,PROD-02820,16,2026-06-24,cancelled
ORD-47377,STORE-0309,PROD-00835,19,2026-08-12,shipped
ORD-47378,STORE-0244,PROD-04562,18,2026-04-11,shipped
ORD-47379,STORE-0427,PROD-00479,6,2026-06-26,delivered
ORD-47380,STORE-0139,PROD-00320,27,2026-07-27,cancelled
ORD-47381,STORE-0053,PROD-00223,19,2026-08-27,pending
ORD-47382,STORE-0171,PROD-03199,9,2026-04-01,shipped
ORD-47383,STORE-0297,PROD-04920,44,2026-02-24,shipped
ORD-47384,STORE-0052,PROD-03120,11,2026-05-06,delivered
ORD-47385,STORE-0260,PROD-00840,18,2026-03-04,delivered
ORD-47386,STORE-0258,PROD-03772,38,2026-05-28,delivered
ORD-47387,STORE-0008,PROD-02168,31,2026-07-24,cancelled
ORD-47388,STORE-0228,PROD-03358,22,2026-01-20,delivered
ORD-47389,STORE-0079,PROD-00144,30,2026-05-02,pending
ORD-47390,STORE-0125,PROD-01879,24,2026-08-23,cancelled
ORD-47391,STORE-0214,PROD-03138,46,2026-08-06,pending
ORD-47392,STORE-0170,PROD-02070,11,2026-02-18,delivered
ORD-47393,STORE-0432,PROD-01017,16,2026-06-08,pending
ORD-47394,STORE-0109,PROD-03237,28,2026-07-17,shipped
ORD-47395,STORE-0398,PROD-04840,13,2026-02-13,delivered
ORD-47396,STORE-0473,PROD-01586,30,2026-06-26,delivered
ORD-47397,STORE-0191,PROD-01658,35,2026-04-09,pending
ORD-47398,STORE-0153,PROD-01265,13,2026-01-09,pending
ORD-47399,STORE-0094,PROD-03796,19,2026-06-26,cancelled
ORD-47400,STORE-0302,PROD-00408,33,2026-03-12,delivered
ORD-47401,STORE-0250,PROD-01093,3,2026-03-05,shipped
ORD-47402,STORE-0335,PROD-02745,32,2026-05-20,pending
ORD-47403,STORE-0389,PROD-01314,39,2026-06-24,shipped
ORD-47404,STORE-0370,PROD-04905,8,2026-04-27,shipped
ORD-47405,STORE-0019,PROD-01677,35,2026-05-08,shipped
ORD-47406,STORE-0258,PROD-00067,12,2026-01-10,cancelled
ORD-47407,STORE-0486,PROD-01082,25,2026-07-11,cancelled
ORD-47408,STORE-0163,PROD-01013,35,2026-06-17,shipped
ORD-47409,STORE-0146,PROD-04496,9,2026-01-15,delivered
ORD-47410,STORE-0282,PROD-04215,40,2026-02-10,shipped
ORD-47411,STORE-0281,PROD-00462,45,2026-04-21,shipped
ORD-47412,STORE-0124,PROD-02417,28,2026-07-05,shipped
ORD-47413,STORE-0318,PROD-03577,10,2026-04-28,shipped
ORD-47414,STORE-0443,PROD-03438,5,2026-08-25,shipped
ORD-47415,STORE-0393,PROD-04968,36,2026-05-22,pending
ORD-47416,STORE-0456,PROD-02504,44,2026-04-08,delivered
ORD-47417,STORE-0064,PROD-00209,30,2026-03-17,cancelled
ORD-47418,STORE-0399,PROD-01914,29,2026-04-26,shipped
ORD-47419,STORE-0382,PROD-03700,37,2026-06-03,delivered
ORD-47420,STORE-0432,PROD-04433,33,2026-01-05,cancelled
ORD-47421,STORE-0265,PROD-03711,5,2026-08-16,shipped
ORD-47422,STORE-0472,PROD-03309,12,2026-05-07,cancelled
ORD-47423,STORE-0177,PROD-04039,12,2026-06-20,shipped
ORD-47424,STORE-0446,PROD-04500,40,2026-05-10,shipped
ORD-47425,STORE-0448,PROD-00687,8,2026-04-03,shipped
ORD-47426,STORE-0012,PROD-01767,3,2026-07-11,shipped
ORD-47427,STORE-0424,PROD-01977,20,2026-04-13,delivered
ORD-47428,STORE-0235,PROD-00351,14,2026-02-25,pending
ORD-47429,STORE-0244,PROD-01180,11,2026-06-11,delivered
ORD-47430,STORE-0426,PROD-04245,14,2026-04-17,shipped
ORD-47431,STORE-0166,PROD-03104,8,2026-08-01,pending
ORD-47432,STORE-0058,PROD-03901,30,2026-05-19,pending
ORD-47433,STORE-0172,PROD-02900,38,2026-05-26,pending
ORD-47434,STORE-0325,PROD-02943,46,2026-05-17,delivered
ORD-47435,STORE-0184,PROD-04812,28,2026-05-20,cancelled
ORD-47436,STORE-0010,PROD-03481,43,2026-08-06,shipped
ORD-47437,STORE-0239,PROD-00141,37,2026-05-13,cancelled
ORD-47438,STORE-0290,PROD-00318,47,2026-04-19,delivered
ORD-47439,STORE-0451,PROD-03661,35,2026-08-15,cancelled
ORD-47440,STORE-0200,PROD-01132,4,2026-06-10,shipped
ORD-47441,STORE-0044,PROD-02847,31,2026-01-18,delivered
ORD-47442,STORE-0172,PROD-04318,20,2026-02-20,delivered
ORD-47443,STORE-0084,PROD-00358,42,2026-07-07,cancelled
ORD-47444,STORE-0305,PROD-04272,16,2026-02-15,pending
ORD-47445,STORE-0083,PROD-00549,43,2026-08-21,cancelled
ORD-47446,STORE-0241,PROD-02053,16,2026-02-01,cancelled
ORD-47447,STORE-0092,PROD-01852,44,2026-06-07,pending
ORD-47448,STORE-0447,PROD-03007,18,2026-02-20,delivered
ORD-47449,STORE-0440,PROD-02519,7,2026-06-11,shipped
ORD-47450,STORE-0366,PROD-04940,27,2026-02-28,pending
ORD-47451,STORE-0173,PROD-01803,1,2026-03-22,cancelled
ORD-47452,STORE-0098,PROD-03749,15,2026-01-26,pending
ORD-47453,STORE-0342,PROD-02961,16,2026-08-22,cancelled
ORD-47454,STORE-0363,PROD-04821,4,2026-03-13,pending
ORD-47455,STORE-0022,PROD-03874,46,2026-07-28,pending
ORD-47456,STORE-0095,PROD-03877,3,2026-05-22,delivered
ORD-47457,STORE-0050,PROD-01268,3,2026-07-01,cancelled
ORD-47458,STORE-0149,PROD-04898,21,2026-01-22,pending
ORD-47459,STORE-0103,PROD-02143,23,2026-03-02,delivered
ORD-47460,STORE-0385,PROD-03103,18,2026-08-21,pending
ORD-47461,STORE-0160,PROD-03883,26,2026-07-17,cancelled
ORD-47462,STORE-0058,PROD-02732,21,2026-04-09,shipped
ORD-47463,STORE-0159,PROD-01581,3,2026-04-11,shipped
ORD-47464,STORE-0156,PROD-03121,21,2026-07-22,delivered
ORD-47465,STORE-0384,PROD-02346,22,2026-02-28,pending
ORD-47466,STORE-0360,PROD-00381,32,2026-01-05,cancelled
ORD-47467,STORE-0265,PROD-00938,35,2026-01-28,cancelled
ORD-47468,STORE-0058,PROD-03829,18,2026-03-18,delivered
ORD-47469,STORE-0098,PROD-00312,3,2026-08-01,cancelled
ORD-47470,STORE-0355,PROD-01863,14,2026-03-16,pending
ORD-47471,STORE-0091,PROD-02961,1,2026-01-24,shipped
ORD-47472,STORE-0146,PROD-04377,15,2026-07-26,shipped
ORD-47473,STORE-0267,PROD-00815,18,2026-01-25,pending
ORD-47474,STORE-0484,PROD-01354,42,2026-04-19,shipped
ORD-47475,STORE-0066,PROD-04344,7,2026-08-21,pending
ORD-47476,STORE-0244,PROD-04168,17,2026-03-27,shipped
ORD-47477,STORE-0495,PROD-04249,42,2026-01-09,cancelled
ORD-47478,STORE-0272,PROD-02853,1,2026-01-13,shipped
ORD-47479,STORE-0495,PROD-00551,37,2026-01-17,cancelled
ORD-47480,STORE-0213,PROD-03539,40,2026-08-01,shipped
ORD-47481,STORE-0312,PROD-00313,35,2026-06-20,delivered
ORD-47482,STORE-0071,PROD-04646,11,2026-07-27,shipped
ORD-47483,STORE-0107,PROD-03534,27,2026-07-28,cancelled
ORD-47484,STORE-0181,PROD-04055,35,2026-03-02,cancelled
ORD-47485,STORE-0355,PROD-03392,18,2026-02-05,delivered
ORD-47486,STORE-0240,PROD-00315,10,2026-01-25,delivered
ORD-47487,STORE-0258,PROD-03468,7,2026-06-13,delivered
ORD-47488,STORE-0134,PROD-02477,38,2026-08-02,pending
ORD-47489,STORE-0196,PROD-00139,30,2026-05-05,delivered
ORD-47490,STORE-0126,PROD-04610,28,2026-08-13,cancelled
ORD-47491,STORE-0270,PROD-01666,39,2026-05-24,pending
ORD-47492,STORE-0392,PROD-04737,45,2026-08-01,delivered
ORD-47493,STORE-0224,PROD-00903,8,2026-02-20,delivered
ORD-47494,STORE-0424,PROD-04503,2,2026-04-07,pending
ORD-47495,STORE-0453,PROD-04189,32,2026-06-01,cancelled
ORD-47496,STORE-0051,PROD-00071,50,2026-06-15,delivered
ORD-47497,STORE-0109,PROD-00480,19,2026-03-24,delivered
ORD-47498,STORE-0095,PROD-04469,14,2026-03-22,shipped
ORD-47499,STORE-0497,PROD-02061,36,2026-06-18,pending
ORD-47500,STORE-0003,PROD-02345,36,2026-07-02,cancelled
ORD-47501,STORE-0114,PROD-04904,24,2026-03-02,delivered
ORD-47502,STORE-0048,PROD-04761,36,2026-08-02,delivered
ORD-47503,STORE-0378,PROD-02237,26,2026-04-13,pending
ORD-47504,STORE-0160,PROD-04978,28,2026-05-04,delivered
ORD-47505,STORE-0300,PROD-04727,21,2026-01-24,pending
ORD-47506,STORE-0441,PROD-03234,27,2026-05-15,shipped
ORD-47507,STORE-0111,PROD-02427,25,2026-04-26,cancelled
ORD-47508,STORE-0481,PROD-02285,44,2026-07-28,shipped
ORD-47509,STORE-0397,PROD-02518,2,2026-05-16,pending
ORD-47510,STORE-0073,PROD-02193,49,2026-02-21,shipped
ORD-47511,STORE-0477,PROD-03639,14,2026-08-12,pending
ORD-47512,STORE-0344,PROD-02074,42,2026-02-12,shipped
ORD-47513,STORE-0459,PROD-01009,49,2026-01-02,shipped
ORD-47514,STORE-0123,PROD-01979,20,2026-05-08,shipped
ORD-47515,STORE-0119,PROD-00876,33,2026-07-14,shipped
ORD-47516,STORE-0397,PROD-00717,45,2026-01-04,pending
ORD-47517,STORE-0369,PROD-01862,4,2026-04-11,pending
ORD-47518,STORE-0403,PROD-04671,6,2026-05-27,cancelled
