customer_id,display_name,segment
CUST-02494,Synthetic Customer 02494,retail
CUST-02495,Synthetic Customer 02495,business
CUST-02496,Synthetic Customer 02496,retail
CUST-02497,Synthetic Customer 02497,private_banking
CUST-02498,Synthetic Customer 02498,business
CUST-02499,Synthetic Customer 02499,retail
CUST-02500,Synthetic Customer 02500,retail
CUST-02501,Synthetic Customer 02501,private_banking
CUST-02502,Synthetic Customer 02502,private_banking
CUST-02503,Synthetic Customer 02503,private_banking
CUST-02504,Synthetic Customer 02504,business
CUST-02505,Synthetic Customer 02505,retail
CUST-02506,Synthetic Customer 02506,private_banking
CUST-02507,Synthetic Customer 02507,retail
CUST-02508,Synthetic Customer 02508,private_banking
CUST-02509,Synthetic Customer 02509,business
CUST-02510,Synthetic Customer 02510,business
CUST-02511,Synthetic Customer 02511,business
CUST-02512,Synthetic Customer 02512,retail
CUST-02513,Synthetic Customer 02513,private_banking
CUST-02514,Synthetic Customer 02514,retail
CUST-02515,Synthetic Customer 02515,retail
CUST-02516,Synthetic Customer 02516,business
CUST-02517,Synthetic Customer 02517,private_banking
CUST-02518,Synthetic Customer 02518,private_banking
CUST-02519,Synthetic Customer 02519,business
CUST-02520,Synthetic Customer 02520,retail
CUST-02521,Synthetic Customer 02521,private_banking
CUST-02522,Synthetic Customer 02522,private_banking
CUST-02523,Synthetic Customer 02523,private_banking
CUST-02524,Synthetic Customer 02524,business
CUST-02525,Synthetic Customer 02525,private_banking
CUST-02526,Synthetic Customer 02526,business
CUST-02527,Synthetic Customer 02527,business
CUST-02528,Synthetic Customer 02528,business
CUST-02529,Synthetic Customer 02529,business
CUST-02530,Synthetic Customer 02530,retail
CUST-02531,Synthetic Customer 02531,business
CUST-02532,Synthetic Customer 02532,private_banking
CUST-02533,Synthetic Customer 02533,private_banking
CUST-02534,Synthetic Customer 02534,retail
CUST-02535,Synthetic Customer 02535,business
CUST-02536,Synthetic Customer 02536,private_banking
CUST-02537,Synthetic Customer 02537,retail
CUST-02538,Synthetic Customer 02538,business
CUST-02539,Synthetic Customer 02539,private_banking
CUST-02540,Synthetic Customer 02540,business
CUST-02541,Synthetic Customer 02541,business
CUST-02542,Synthetic Customer 02542,private_banking
CUST-02543,Synthetic Customer 02543,retail
CUST-02544,Synthetic Customer 02544,private_banking
CUST-02545,Synthetic Customer 02545,business
CUST-02546,Synthetic Customer 02546,business
CUST-02547,Synthetic Customer 02547,private_banking
CUST-02548,Synthetic Customer 02548,retail
CUST-02549,Synthetic Customer 02549,retail
CUST-02550,Synthetic Customer 02550,private_banking
CUST-02551,Synthetic Customer 02551,private_banking
CUST-02552,Synthetic Customer 02552,retail
CUST-02553,Synthetic Customer 02553,business
CUST-02554,Synthetic Customer 02554,retail
CUST-02555,Synthetic Customer 02555,private_banking
CUST-02556,Synthetic Customer 02556,private_banking
CUST-02557,Synthetic Customer 02557,private_banking
CUST-02558,Synthetic Customer 02558,retail
CUST-02559,Synthetic Customer 02559,private_banking
CUST-02560,Synthetic Customer 02560,retail
CUST-02561,Synthetic Customer 02561,business
CUST-02562,Synthetic Customer 02562,retail
CUST-02563,Synthetic Customer 02563,business
CUST-02564,Synthetic Customer 02564,business
CUST-02565,Synthetic Customer 02565,private_banking
CUST-02566,Synthetic Customer 02566,business
CUST-02567,Synthetic Customer 02567,retail
CUST-02568,Synthetic Customer 02568,private_banking
CUST-02569,Synthetic Customer 02569,private_banking
CUST-02570,Synthetic Customer 02570,private_banking
CUST-02571,Synthetic Customer 02571,retail
CUST-02572,Synthetic Customer 02572,retail
CUST-02573,Synthetic Customer 02573,business
CUST-02574,Synthetic Customer 02574,retail
CUST-02575,Synthetic Customer 02575,business
CUST-02576,Synthetic Customer 02576,business
CUST-02577,Synthetic Customer 02577,retail
CUST-02578,Synthetic Customer 02578,retail
CUST-02579,Synthetic Customer 02579,business
CUST-02580,Synthetic Customer 02580,business
CUST-02581,Synthetic Customer 02581,business
CUST-02582,Synthetic Customer 02582,business
CUST-02583,Synthetic Customer 02583,retail
CUST-02584,Synthetic Customer 02584,business
CUST-02585,Synthetic Customer 02585,business
CUST-02586,Synthetic Customer 02586,retail
CUST-02587,Synthetic Customer 02587,private_banking
CUST-02588,Synthetic Customer 02588,private_banking
CUST-02589,Synthetic Customer 02589,retail
CUST-02590,Synthetic Customer 02590,retail
CUST-02591,Synthetic Customer 02591,retail
CUST-02592,Synthetic Customer 02592,retail
CUST-02593,Synthetic Customer 02593,business
CUST-02594,Synthetic Customer 02594,private_banking
CUST-02595,Synthetic Customer 02595,retail
CUST-02596,Synthetic Customer 02596,retail
CUST-02597,Synthetic Customer 02597,business
CUST-02598,Synthetic Customer 02598,business
CUST-02599,Synthetic Customer 02599,business
CUST-02600,Synthetic Customer 02600,private_banking
CUST-02601,Synthetic Customer 02601,business
CUST-02602,Synthetic Customer 02602,business
CUST-02603,Synthetic Customer 02603,private_banking
CUST-02604,Synthetic Customer 02604,retail
CUST-02605,Synthetic Customer 02605,business
CUST-02606,Synthetic Customer 02606,business
CUST-02607,Synthetic Customer 02607,business
CUST-02608,Synthetic Customer 02608,business
CUST-02609,Synthetic Customer 02609,business
CUST-02610,Synthetic Customer 02610,retail
CUST-02611,Synthetic Customer 02611,business
CUST-02612,Synthetic Customer 02612,business
CUST-02613,Synthetic Customer 02613,private_banking
CUST-02614,Synthetic Customer 02614,retail
CUST-02615,Synthetic Customer 02615,business
CUST-02616,Synthetic Customer 02616,business
CUST-02617,Synthetic Customer 02617,business
CUST-02618,Synthetic Customer 02618,business
CUST-02619,Synthetic Customer 02619,private_banking
CUST-02620,Synthetic Customer 02620,business
CUST-02621,Synthetic Customer 02621,retail
CUST-02622,Synthetic Customer 02622,business
CUST-02623,Synthetic Customer 02623,business
CUST-02624,Synthetic Customer 02624,business
CUST-02625,Synthetic Customer 02625,business
CUST-02626,Synthetic Customer 02626,retail
CUST-02627,Synthetic Customer 02627,private_banking
CUST-02628,Synthetic Customer 02628,business
CUST-02629,Synthetic Customer 02629,business
CUST-02630,Synthetic Customer 02630,retail
CUST-02631,Synthetic Customer 02631,retail
CUST-02632,Synthetic Customer 02632,private_banking
CUST-02633,Synthetic Customer 02633,retail
CUST-02634,Synthetic Customer 02634,retail
CUST-02635,Synthetic Customer 02635,private_banking
CUST-02636,Synthetic Customer 02636,retail
CUST-02637,Synthetic Customer 02637,retail
CUST-02638,Synthetic Customer 02638,business
CUST-02639,Synthetic Customer 02639,private_banking
CUST-02640,Synthetic Customer 02640,business
CUST-02641,Synthetic Customer 02641,business
CUST-02642,Synthetic Customer 02642,retail
CUST-02643,Synthetic Customer 02643,private_banking
CUST-02644,Synthetic Customer 02644,retail
CUST-02645,Synthetic Customer 02645,business
CUST-02646,Synthetic Customer 02646,private_banking
CUST-02647,Synthetic Customer 02647,business
CUST-02648,Synthetic Customer 02648,business
CUST-02649,Synthetic Customer 02649,retail
CUST-02650,Synthetic Customer 02650,private_banking
CUST-02651,Synthetic Customer 02651,retail
CUST-02652,Synthetic Customer 02652,business
CUST-02653,Synthetic Customer 02653,retail
CUST-02654,Synthetic Customer 02654,private_banking
CUST-02655,Synthetic Customer 02655,business
CUST-02656,Synthetic Customer 02656,private_banking
CUST-02657,Synthetic Customer 02657,business
CUST-02658,Synthetic Customer 02658,private_banking
CUST-02659,Synthetic Customer 02659,private_banking
CUST-02660,Synthetic Customer 02660,business
CUST-02661,Synthetic Customer 02661,private_banking
CUST-02662,Synthetic Customer 02662,private_banking
CUST-02663,Synthetic Customer 02663,business
CUST-02664,Synthetic Customer 02664,business
CUST-02665,Synthetic Customer 02665,private_banking
CUST-02666,Synthetic Customer 02666,retail
CUST-02667,Synthetic Customer 02667,business
CUST-02668,Synthetic Customer 02668,business
CUST-02669,Synthetic Customer 02669,business
CUST-02670,Synthetic Customer 02670,private_banking
CUST-02671,Synthetic Customer 02671,business
CUST-02672,Synthetic Customer 02672,private_banking
CUST-02673,Synthetic Customer 02673,business
CUST-02674,Synthetic Customer 02674,retail
CUST-02675,Synthetic Customer 02675,retail
CUST-02676,Synthetic Customer 02676,private_banking
CUST-02677,Synthetic Customer 02677,business
CUST-02678,Synthetic Customer 02678,business
CUST-02679,Synthetic Customer 02679,business
CUST-02680,Synthetic Customer 02680,business
CUST-02681,Synthetic Customer 02681,retail
CUST-02682,Synthetic Customer 02682,retail
CUST-02683,Synthetic Customer 02683,private_banking
CUST-02684,Synthetic Customer 02684,private_banking
CUST-02685,Synthetic Customer 02685,business
CUST-02686,Synthetic Customer 02686,private_banking
CUST-02687,Synthetic Customer 02687,retail
CUST-02688,Synthetic Customer 02688,business
CUST-02689,Synthetic Customer 02689,retail
CUST-02690,Synthetic Customer 02690,private_banking
CUST-02691,Synthetic Customer 02691,retail
CUST-02692,Synthetic Customer 02692,private_banking
CUST-02693,Synthetic Customer 02693,retail
CUST-02694,Synthetic Customer 02694,business
CUST-02695,Synthetic Customer 02695,business
CUST-02696,Synthetic Customer 02696,retail
CUST-02697,Synthetic Customer 02697,business
CUST-02698,Synthetic Customer 02698,private_banking
CUST-02699,Synthetic Customer 02699,private_banking
CUST-02700,Synthetic Customer 02700,retail
CUST-02701,Synthetic Customer 02701,business
CUST-02702,Synthetic Customer 02702,business
CUST-02703,Synthetic Customer 02703,business
CUST-02704,Synthetic Customer 02704,retail
CUST-02705,Synthetic Customer 02705,private_banking
CUST-02706,Synthetic Customer 02706,retail
CUST-02707,Synthetic Customer 02707,private_banking
CUST-02708,Synthetic Customer 02708,retail
CUST-02709,Synthetic Customer 02709,private_banking
CUST-02710,Synthetic Customer 02710,private_banking
CUST-02711,Synthetic Customer 02711,retail
CUST-02712,Synthetic Customer 02712,retail
CUST-02713,Synthetic Customer 02713,retail
CUST-02714,Synthetic Customer 02714,private_banking
CUST-02715,Synthetic Customer 02715,business
CUST-02716,Synthetic Customer 02716,business
CUST-02717,Synthetic Customer 02717,retail
CUST-02718,Synthetic Customer 02718,private_banking
CUST-02719,Synthetic Customer 02719,private_banking
CUST-02720,Synthetic Customer 02720,private_banking
CUST-02721,Synthetic Customer 02721,private_banking
CUST-02722,Synthetic Customer 02722,private_banking
CUST-02723,Synthetic Customer 02723,private_banking
CUST-02724,Synthetic Customer 02724,retail
CUST-02725,Synthetic Customer 02725,business
CUST-02726,Synthetic Customer 02726,retail
CUST-02727,Synthetic Customer 02727,private_banking
CUST-02728,Synthetic Customer 02728,business
CUST-02729,Synthetic Customer 02729,business
CUST-02730,Synthetic Customer 02730,private_banking
CUST-02731,Synthetic Customer 02731,retail
CUST-02732,Synthetic Customer 02732,business
CUST-02733,Synthetic Customer 02733,private_banking
CUST-02734,Synthetic Customer 02734,business
CUST-02735,Synthetic Customer 02735,retail
CUST-02736,Synthetic Customer 02736,private_banking
CUST-02737,Synthetic Customer 02737,business
CUST-02738,Synthetic Customer 02738,business
CUST-02739,Synthetic Customer 02739,business
CUST-02740,Synthetic Customer 02740,private_banking
CUST-02741,Synthetic Customer 02741,business
CUST-02742,Synthetic Customer 02742,retail
CUST-02743,Synthetic Customer 02743,business
CUST-02744,Synthetic Customer 02744,business
CUST-02745,Synthetic Customer 02745,retail
CUST-02746,Synthetic Customer 02746,private_banking
CUST-02747,Synthetic Customer 02747,private_banking
CUST-02748,Synthetic Customer 02748,business
CUST-02749,Synthetic Customer 02749,business
CUST-02750,Synthetic Customer 02750,retail
CUST-02751,Synthetic Customer 02751,retail
CUST-02752,Synthetic Customer 02752,business
CUST-02753,Synthetic Customer 02753,retail
CUST-02754,Synthetic Customer 02754,retail
CUST-02755,Synthetic Customer 02755,private_banking
CUST-02756,Synthetic Customer 02756,private_banking
CUST-02757,Synthetic Customer 02757,private_banking
CUST-02758,Synthetic Customer 02758,private_banking
CUST-02759,Synthetic Customer 02759,retail
CUST-02760,Synthetic Customer 02760,business
CUST-02761,Synthetic Customer 02761,retail
CUST-02762,Synthetic Customer 02762,private_banking
CUST-02763,Synthetic Customer 02763,private_banking
CUST-02764,Synthetic Customer 02764,retail
CUST-02765,Synthetic Customer 02765,business
CUST-02766,Synthetic Customer 02766,private_banking
CUST-02767,Synthetic Customer 02767,retail
CUST-02768,Synthetic Customer 02768,business
CUST-02769,Synthetic Customer 02769,private_banking
CUST-02770,Synthetic Customer 02770,private_banking
CUST-02771,Synthetic Customer 02771,private_banking
CUST-02772,Synthetic Customer 02772,retail
CUST-02773,Synthetic Customer 02773,private_banking
CUST-02774,Synthetic Customer 02774,business
CUST-02775,Synthetic Customer 02775,private_banking
CUST-02776,Synthetic Customer 02776,private_banking
CUST-02777,Synthetic Customer 02777,retail
CUST-02778,Synthetic Customer 02778,business
CUST-02779,Synthetic Customer 02779,retail
CUST-02780,Synthetic Customer 02780,business
CUST-02781,Synthetic Customer 02781,business
CUST-02782,Synthetic Customer 02782,retail
CUST-02783,Synthetic Customer 02783,business
CUST-02784,Synthetic Customer 02784,business
CUST-02785,Synthetic Customer 02785,private_banking
CUST-02786,Synthetic Customer 02786,retail
CUST-02787,Synthetic Customer 02787,business
CUST-02788,Synthetic Customer 02788,retail
CUST-02789,Synthetic Customer 02789,private_banking
CUST-02790,Synthetic Customer 02790,private_banking
CUST-02791,Synthetic Customer 02791,business
CUST-02792,Synthetic Customer 02792,retail
CUST-02793,Synthetic Customer 02793,retail
CUST-02794,Synthetic Customer 02794,private_banking
CUST-02795,Synthetic Customer 02795,private_banking
CUST-02796,Synthetic Customer 02796,business
CUST-02797,Synthetic Customer 02797,private_banking
CUST-02798,Synthetic Customer 02798,business
CUST-02799,Synthetic Customer 02799,private_banking
CUST-02800,Synthetic Customer 02800,business
CUST-02801,Synthetic Customer 02801,private_banking
CUST-02802,Synthetic Customer 02802,business
CUST-02803,Synthetic Customer 02803,business
CUST-02804,Synthetic Customer 02804,private_banking
CUST-02805,Synthetic Customer 02805,retail
CUST-02806,Synthetic Customer 02806,retail
CUST-02807,Synthetic Customer 02807,retail
CUST-02808,Synthetic Customer 02808,private_banking
CUST-02809,Synthetic Customer 02809,retail
CUST-02810,Synthetic Customer 02810,business
CUST-02811,Synthetic Customer 02811,retail
CUST-02812,Synthetic Customer 02812,business
CUST-02813,Synthetic Customer 02813,business
CUST-02814,Synthetic Customer 02814,retail
CUST-02815,Synthetic Customer 02815,business
CUST-02816,Synthetic Customer 02816,business
CUST-02817,Synthetic Customer 02817,private_banking
CUST-02818,Synthetic Customer 02818,private_banking
CUST-02819,Synthetic Customer 02819,retail
CUST-02820,Synthetic Customer 02820,business
CUST-02821,Synthetic Customer 02821,retail
CUST-02822,Synthetic Customer 02822,business
CUST-02823,Synthetic Customer 02823,business
CUST-02824,Synthetic Customer 02824,business
CUST-02825,Synthetic Customer 02825,business
CUST-02826,Synthetic Customer 02826,retail
CUST-02827,Synthetic Customer 02827,business
CUST-02828,Synthetic Customer 02828,retail
CUST-02829,Synthetic Customer 02829,retail
CUST-02830,Synthetic Customer 02830,business
CUST-02831,Synthetic Customer 02831,business
CUST-02832,Synthetic Customer 02832,business
CUST-02833,Synthetic Customer 02833,retail
CUST-02834,Synthetic Customer 02834,business
CUST-02835,Synthetic Customer 02835,retail
CUST-02836,Synthetic Customer 02836,business
CUST-02837,Synthetic Customer 02837,private_banking
CUST-02838,Synthetic Customer 02838,business
CUST-02839,Synthetic Customer 02839,business
CUST-02840,Synthetic Customer 02840,retail
CUST-02841,Synthetic Customer 02841,retail
CUST-02842,Synthetic Customer 02842,private_banking
CUST-02843,Synthetic Customer 02843,business
CUST-02844,Synthetic Customer 02844,retail
CUST-02845,Synthetic Customer 02845,business
CUST-02846,Synthetic Customer 02846,business
CUST-02847,Synthetic Customer 02847,business
CUST-02848,Synthetic Customer 02848,business
CUST-02849,Synthetic Customer 02849,retail
CUST-02850,Synthetic Customer 02850,business
CUST-02851,Synthetic Customer 02851,business
CUST-02852,Synthetic Customer 02852,private_banking
CUST-02853,Synthetic Customer 02853,retail
CUST-02854,Synthetic Customer 02854,private_banking
CUST-02855,Synthetic Customer 02855,private_banking
CUST-02856,Synthetic Customer 02856,business
CUST-02857,Synthetic Customer 02857,business
CUST-02858,Synthetic Customer 02858,business
CUST-02859,Synthetic Customer 02859,business
CUST-02860,Synthetic Customer 02860,business
CUST-02861,Synthetic Customer 02861,private_banking
CUST-02862,Synthetic Customer 02862,business
CUST-02863,Synthetic Customer 02863,private_banking
CUST-02864,Synthetic Customer 02864,private_banking
CUST-02865,Synthetic Customer 02865,private_banking
CUST-02866,Synthetic Customer 02866,business
CUST-02867,Synthetic Customer 02867,business
CUST-02868,Synthetic Customer 02868,retail
CUST-02869,Synthetic Customer 02869,business
CUST-02870,Synthetic Customer 02870,retail
CUST-02871,Synthetic Customer 02871,retail
CUST-02872,Synthetic Customer 02872,retail
CUST-02873,Synthetic Customer 02873,retail
CUST-02874,Synthetic Customer 02874,retail
CUST-02875,Synthetic Customer 02875,retail
CUST-02876,Synthetic Customer 02876,business
CUST-02877,Synthetic Customer 02877,private_banking
CUST-02878,Synthetic Customer 02878,business
CUST-02879,Synthetic Customer 02879,private_banking
CUST-02880,Synthetic Customer 02880,private_banking
CUST-02881,Synthetic Customer 02881,private_banking
CUST-02882,Synthetic Customer 02882,private_banking
CUST-02883,Synthetic Customer 02883,private_banking
CUST-02884,Synthetic Customer 02884,private_banking
CUST-02885,Synthetic Customer 02885,retail
CUST-02886,Synthetic Customer 02886,private_banking
CUST-02887,Synthetic Customer 02887,business
CUST-02888,Synthetic Customer 02888,private_banking
CUST-02889,Synthetic Customer 02889,retail
CUST-02890,Synthetic Customer 02890,retail
CUST-02891,Synthetic Customer 02891,retail
CUST-02892,Synthetic Customer 02892,private_banking
CUST-02893,Synthetic Customer 02893,retail
CUST-02894,Synthetic Customer 02894,private_banking
CUST-02895,Synthetic Customer 02895,private_banking
CUST-02896,Synthetic Customer 02896,private_banking
CUST-02897,Synthetic Customer 02897,business
CUST-02898,Synthetic Customer 02898,private_banking
CUST-02899,Synthetic Customer 02899,private_banking
CUST-02900,Synthetic Customer 02900,private_banking
CUST-02901,Synthetic Customer 02901,retail
CUST-02902,Synthetic Customer 02902,private_banking
CUST-02903,Synthetic Customer 02903,business
CUST-02904,Synthetic Customer 02904,business
CUST-02905,Synthetic Customer 02905,retail
CUST-02906,Synthetic Customer 02906,business
CUST-02907,Synthetic Customer 02907,retail
CUST-02908,Synthetic Customer 02908,private_banking
CUST-02909,Synthetic Customer 02909,private_banking
CUST-02910,Synthetic Customer 02910,retail
CUST-02911,Synthetic Customer 02911,business
CUST-02912,Synthetic Customer 02912,private_banking
CUST-02913,Synthetic Customer 02913,business
CUST-02914,Synthetic Customer 02914,business
CUST-02915,Synthetic Customer 02915,private_banking
CUST-02916,Synthetic Customer 02916,retail
CUST-02917,Synthetic Customer 02917,private_banking
CUST-02918,Synthetic Customer 02918,retail
CUST-02919,Synthetic Customer 02919,retail
CUST-02920,Synthetic Customer 02920,business
CUST-02921,Synthetic Customer 02921,private_banking
CUST-02922,Synthetic Customer 02922,business
CUST-02923,Synthetic Customer 02923,retail
CUST-02924,Synthetic Customer 02924,retail
CUST-02925,Synthetic Customer 02925,retail
CUST-02926,Synthetic Customer 02926,retail
CUST-02927,Synthetic Customer 02927,retail
CUST-02928,Synthetic Customer 02928,private_banking
CUST-02929,Synthetic Customer 02929,retail
CUST-02930,Synthetic Customer 02930,private_banking
CUST-02931,Synthetic Customer 02931,private_banking
CUST-02932,Synthetic Customer 02932,retail
CUST-02933,Synthetic Customer 02933,business
CUST-02934,Synthetic Customer 02934,business
CUST-02935,Synthetic Customer 02935,private_banking
CUST-02936,Synthetic Customer 02936,business
CUST-02937,Synthetic Customer 02937,business
CUST-02938,Synthetic Customer 02938,private_banking
CUST-02939,Synthetic Customer 02939,private_banking
CUST-02940,Synthetic Customer 02940,private_banking
CUST-02941,Synthetic Customer 02941,private_banking
CUST-02942,Synthetic Customer 02942,private_banking
CUST-02943,Synthetic Customer 02943,retail
CUST-02944,Synthetic Customer 02944,business
CUST-02945,Synthetic Customer 02945,business
CUST-02946,Synthetic Customer 02946,private_banking
CUST-02947,Synthetic Customer 02947,retail
CUST-02948,Synthetic Customer 02948,private_banking
CUST-02949,Synthetic Customer 02949,business
CUST-02950,Synthetic Customer 02950,retail
CUST-02951,Synthetic Customer 02951,retail
CUST-02952,Synthetic Customer 02952,retail
CUST-02953,Synthetic Customer 02953,business
CUST-02954,Synthetic Customer 02954,private_banking
CUST-02955,Synthetic Customer 02955,private_banking
CUST-02956,Synthetic Customer 02956,retail
CUST-02957,Synthetic Customer 02957,private_banking
CUST-02958,Synthetic Customer 02958,business
CUST-02959,Synthetic Customer 02959,business
CUST-02960,Synthetic Customer 02960,business
CUST-02961,Synthetic Customer 02961,retail
CUST-02962,Synthetic Customer 02962,business
CUST-02963,Synthetic Customer 02963,business
CUST-02964,Synthetic Customer 02964,private_banking
CUST-02965,Synthetic Customer 02965,retail
CUST-02966,Synthetic Customer 02966,private_banking
CUST-02967,Synthetic Customer 02967,private_banking
CUST-02968,Synthetic Customer 02968,private_banking
CUST-02969,Synthetic Customer 02969,business
CUST-02970,Synthetic Customer 02970,retail
CUST-02971,Synthetic Customer 02971,retail
CUST-02972,Synthetic Customer 02972,private_banking
CUST-02973,Synthetic Customer 02973,retail
CUST-02974,Synthetic Customer 02974,private_banking
CUST-02975,Synthetic Customer 02975,business
CUST-02976,Synthetic Customer 02976,private_banking
CUST-02977,Synthetic Customer 02977,private_banking
CUST-02978,Synthetic Customer 02978,business
CUST-02979,Synthetic Customer 02979,business
CUST-02980,Synthetic Customer 02980,retail
CUST-02981,Synthetic Customer 02981,private_banking
CUST-02982,Synthetic Customer 02982,retail
CUST-02983,Synthetic Customer 02983,business
CUST-02984,Synthetic Customer 02984,retail
CUST-02985,Synthetic Customer 02985,retail
CUST-02986,Synthetic Customer 02986,private_banking
CUST-02987,Synthetic Customer 02987,business
CUST-02988,Synthetic Customer 02988,business
CUST-02989,Synthetic Customer 02989,retail
CUST-02990,Synthetic Customer 02990,business
CUST-02991,Synthetic Customer 02991,private_banking
CUST-02992,Synthetic Customer 02992,retail
CUST-02993,Synthetic Customer 02993,business
CUST-02994,Synthetic Customer 02994,business
CUST-02995,Synthetic Customer 02995,business
CUST-02996,Synthetic Customer 02996,business
CUST-02997,Synthetic Customer 02997,business
CUST-02998,Synthetic Customer 02998,private_banking
CUST-02999,Synthetic Customer 02999,retail
CUST-03000,Synthetic Customer 03000,business
CUST-03001,Synthetic Customer 03001,private_banking
CUST-03002,Synthetic Customer 03002,private_banking
CUST-03003,Synthetic Customer 03003,business
CUST-03004,Synthetic Customer 03004,business
CUST-03005,Synthetic Customer 03005,private_banking
CUST-03006,Synthetic Customer 03006,private_banking
CUST-03007,Synthetic Customer 03007,retail
CUST-03008,Synthetic Customer 03008,business
CUST-03009,Synthetic Customer 03009,business
CUST-03010,Synthetic Customer 03010,retail
CUST-03011,Synthetic Customer 03011,private_banking
CUST-03012,Synthetic Customer 03012,private_banking
CUST-03013,Synthetic Customer 03013,retail
CUST-03014,Synthetic Customer 03014,retail
CUST-03015,Synthetic Customer 03015,private_banking
CUST-03016,Synthetic Customer 03016,retail
CUST-03017,Synthetic Customer 03017,business
CUST-03018,Synthetic Customer 03018,retail
CUST-03019,Synthetic Customer 03019,business
CUST-03020,Synthetic Customer 03020,private_banking
CUST-03021,Synthetic Customer 03021,private_banking
CUST-03022,Synthetic Customer 03022,retail
CUST-03023,Synthetic Customer 03023,private_banking
CUST-03024,Synthetic Customer 03024,business
CUST-03025,Synthetic Customer 03025,retail
CUST-03026,Synthetic Customer 03026,private_banking
CUST-03027,Synthetic Customer 03027,retail
CUST-03028,Synthetic Customer 03028,private_banking
CUST-03029,Synthetic Customer 03029,retail
CUST-03030,Synthetic Customer 03030,retail
CUST-03031,Synthetic Customer 03031,retail
CUST-03032,Synthetic Customer 03032,retail
CUST-03033,Synthetic Customer 03033,business
CUST-03034,Synthetic Customer 03034,private_banking
CUST-03035,Synthetic Customer 03035,retail
CUST-03036,Synthetic Customer 03036,business
CUST-03037,Synthetic Customer 03037,business
CUST-03038,Synthetic Customer 03038,private_banking
CUST-03039,Synthetic Customer 03039,retail
CUST-03040,Synthetic Customer 03040,retail
CUST-03041,Synthetic Customer 03041,retail
CUST-03042,Synthetic Customer 03042,private_banking
CUST-03043,Synthetic Customer 03043,business
CUST-03044,Synthetic Customer 03044,business
CUST-03045,Synthetic Customer 03045,retail
CUST-03046,Synthetic Customer 03046,private_banking
CUST-03047,Synthetic Customer 03047,private_banking
CUST-03048,Synthetic Customer 03048,business
CUST-03049,Synthetic Customer 03049,business
CUST-03050,Synthetic Customer 03050,business
CUST-03051,Synthetic Customer 03051,retail
CUST-03052,Synthetic Customer 03052,business
CUST-03053,Synthetic Customer 03053,private_banking
CUST-03054,Synthetic Customer 03054,business
CUST-03055,Synthetic Customer 03055,business
CUST-03056,Synthetic Customer 03056,retail
CUST-03057,Synthetic Customer 03057,private_banking
CUST-03058,Synthetic Customer 03058,private_banking
CUST-03059,Synthetic Customer 03059,retail
CUST-03060,Synthetic Customer 03060,retail
CUST-03061,Synthetic Customer 03061,retail
CUST-03062,Synthetic Customer 03062,private_banking
CUST-03063,Synthetic Customer 03063,business
CUST-03064,Synthetic Customer 03064,private_banking
CUST-03065,Synthetic Customer 03065,private_banking
CUST-03066,Synthetic Customer 03066,retail
CUST-03067,Synthetic Customer 03067,retail
CUST-03068,Synthetic Customer 03068,private_banking
CUST-03069,Synthetic Customer 03069,retail
CUST-03070,Synthetic Customer 03070,retail
CUST-03071,Synthetic Customer 03071,private_banking
CUST-03072,Synthetic Customer 03072,business
CUST-03073,Synthetic Customer 03073,retail
CUST-03074,Synthetic Customer 03074,private_banking
CUST-03075,Synthetic Customer 03075,private_banking
CUST-03076,Synthetic Customer 03076,business
CUST-03077,Synthetic Customer 03077,private_banking
CUST-03078,Synthetic Customer 03078,business
CUST-03079,Synthetic Customer 03079,private_banking
CUST-03080,Synthetic Customer 03080,business
CUST-03081,Synthetic Customer 03081,retail
CUST-03082,Synthetic Customer 03082,retail
CUST-03083,Synthetic Customer 03083,private_banking
CUST-03084,Synthetic Customer 03084,retail
CUST-03085,Synthetic Customer 03085,retail
CUST-03086,Synthetic Customer 03086,private_banking
CUST-03087,Synthetic Customer 03087,private_banking
CUST-03088,Synthetic Customer 03088,business
CUST-03089,Synthetic Customer 03089,private_banking
CUST-03090,Synthetic Customer 03090,private_banking
CUST-03091,Synthetic Customer 03091,private_banking
CUST-03092,Synthetic Customer 03092,business
CUST-03093,Synthetic Customer 03093,business
CUST-03094,Synthetic Customer 03094,business
CUST-03095,Synthetic Customer 03095,private_banking
CUST-03096,Synthetic Customer 03096,business
CUST-03097,Synthetic Customer 03097,business
CUST-03098,Synthetic Customer 03098,private_banking
CUST-03099,Synthetic Customer 03099,private_banking
CUST-03100,Synthetic Customer 03100,business
CUST-03101,Synthetic Customer 03101,retail
CUST-03102,Synthetic Customer 03102,private_banking
CUST-03103,Synthetic Customer 03103,private_banking
CUST-03104,Synthetic Customer 03104,retail
CUST-03105,Synthetic Customer 03105,retail
CUST-03106,Synthetic Customer 03106,business
CUST-03107,Synthetic Customer 03107,private_banking
CUST-03108,Synthetic Customer 03108,private_banking
CUST-03109,Synthetic Customer 03109,private_banking
CUST-03110,Synthetic Customer 03110,retail
CUST-03111,Synthetic Customer 03111,business
CUST-03112,Synthetic Customer 03112,retail
CUST-03113,Synthetic Customer 03113,business
CUST-03114,Synthetic Customer 03114,retail
CUST-03115,Synthetic Customer 03115,private_banking
CUST-03116,Synthetic Customer 03116,private_banking
CUST-03117,Synthetic Customer 03117,retail
CUST-03118,Synthetic Customer 03118,business
CUST-03119,Synthetic Customer 03119,retail
CUST-03120,Synthetic Customer 03120,business
